701411140   6.8733 60.8278 58466.8007  46  40 14209 4.3 -0.44   0 O
702115119   6.8753 59.3712 58468.8035  75  75 11209 4.8 -0.76  67 O
702105173   6.8904 57.786  58468.8194  48  45 12107 4.7 -0.66  34 O
702105113   6.9216 57.8633 58468.8354 237 205 10913 4.5 -1.15  56 O
702605016   6.9444 57.2212 58469.775  111  86 12369 4.7 -0.69  24 O
702601096   6.9595 56.5279 58469.791   55  41 12121 4.7 -0.68  20 O
702101149   6.9662 56.827  58468.8354 186 148 11240 5.0 -0.81  78 O
702101154   6.9771 57.0498 58468.8035  81  69 11898 4.8 -0.69  38 O
702101136   7.0009 56.9606 58468.8194  68  54 12049 4.8 -0.7   52 O
702605109   7.0024 57.7805 58469.775   48  42 12579 4.7  0.05   7 O
701401099   7.0478 56.5733 58466.8007  53  35 12201 4.8 -0.67  40 O
702101089   7.0502 56.3965 58468.8035 169 138 42824 5.1 -0.31   0 O
702101081   7.0546 56.5022 58468.8354 117  96 11512 4.9 -0.74  55 O
701404094   7.0958 58.2232 58466.8007  16  17 13725 4.4 -0.38   0 O
702101143   7.152  56.7929 58468.8354  45  39 11579 4.8 -0.69  42 O
702615117   7.1694 59.218  58469.791  106  98 11730 4.8 -0.72  46 O
702101134   7.185  57.0058 58468.8354 140 116 13441 4.7 -0.7   70 O
702601093   7.2026 56.6502 58469.791   49  39 13004 4.6  0.05   8 O
702101091   7.2098 56.5274 58468.8194  29  27 11157 4.8 -0.21   0 O
702105149   7.2224 57.44   58468.8035  59  56 12190 4.7 -0.66  18 O
702101128   7.2506 56.7814 58468.8354  86  72 12343 4.7 -0.67  20 O
702601140   7.3003 56.9452 58469.791   88  66 11650 4.8 -0.7   38 O
702104217   7.3281 59.1375 58468.8035 138 134 12280 4.7 -0.68  23 O
683315128   7.3685 59.7206 58416.9694  43  49 11653 4.8 -0.72  66 O
702101113   7.4011 56.5346 58468.8354  92  72 12164 4.7 -0.67  24 O
683311069   7.4078 60.1445 58416.9694  82  79 11806 4.8 -0.81  87 O
702605123   7.4701 57.6896 58469.791   54  53 12588 4.8 -0.66  27 O
683311058   7.4762 60.2081 58416.9694  57  56 12533 3.5 -1.11  51 O
702111118   7.5221 60.6059 58468.8194 181 151 14106 4.6  0.02   7 O
702101115   7.5228 56.6809 58468.8354  47  34 12036 4.7 -0.68  20 O
702604202   7.547  58.9454 58469.791   48  46 11684 4.8 -0.68  35 O
702111064   7.5636 60.1377 58468.8354  46  37 14576 3.9  0.04   0 O
702101102   7.601  56.6007 58468.8194  57  49 12094 4.7 -0.67  35 O
702108180   7.6024 57.5374 58468.8035 125 102 12347 4.8 -0.72  43 O
702101126   7.611  56.7401 58468.8194  73  58 11799 4.7 -0.68  25 O
702111060   7.6236 60.4615 58468.8194  73  51 16237 3.9 -0.22  52 I
702104117   7.636  58.3121 58468.8194  33  35 12655 4.7  0.03  15 O
702108162   7.6536 57.6811 58468.8354  65  54 12009 4.7 -0.67  19 O
702604211   7.6845 58.9744 58469.791  112  96 12539 3.7 -1.01  69 O
702108179   7.7031 57.2849 58468.8354  63  51 11825 4.8 -0.67  30 O
702601191   7.7103 56.1489 58469.791   34  28 12290 4.8 -0.67  20 O
702601192   7.7716 56.3617 58469.775   52  37 12496 4.8 -0.66  28 O
702107038   7.8396 56.9847 58468.8354  83  74 11499 4.8 -0.72  47 O
702111063   7.8652 60.352  58468.8035  82  62 13999 3.6 -0.47  34 O
701407037   7.9428 56.9736 58466.7847  18  18 36082 3.4 -0.36   0 O
702608199   7.9528 57.4633 58469.791  143 124 11972 5.0 -0.75  34 O
702608216   7.9572 57.2925 58469.7583 122 102 12074 4.8 -0.69  32 O
702608230   8.0448 58.2004 58469.791   50  50 11884 4.7 -0.68  30 O
702108178   8.0679 57.3889 58468.8354  54  47 12238 4.8 -0.67  27 O
702608221   8.0781 57.076  58469.791   86  77 12574 4.7 -0.68  24 O
702111049   8.0792 60.8497 58468.8194 130  96 12188 4.7 -0.68  23 O
702109080   8.2332 60.0306 58468.8035  64  41 15121 3.9 -0.23  55 I
702107151   8.2919 56.4291 58468.8035  61  52 13412 3.9 -0.78   0 O
702107166   8.3834 56.2215 58468.8354 181 142 12167 4.7 -0.7   27 O
702108125   8.5222 57.4165 58468.8354 214 179 12269 4.8 -0.68  35 O
702108038   8.5526 58.4978 58468.8354 118 101 12636 4.3 -0.61   1 O
702109067   8.5827 59.692  58468.8354 137 100 14014 3.5 -0.1    6 O
702608105   8.5892 57.588  58469.791  124 102 12521 4.7 -0.69  38 O
702112051   8.5988 60.4048 58468.8354  67  41 14788 4.0 -0.09  89 O
702108045   8.7677 58.3711 58468.8354 108  96 12005 4.8 -0.72  38 O
702612229   8.7678 60.7216 58469.791   38  29 41176 5.1 -0.33   0 O
702612246   8.8006 60.6501 58469.775   68  46 17427 3.6 -0.25  46 I
702109231   8.949  58.5435 58468.8194  66  53 11288 4.9 -0.76  77 O
683309188   8.9639 59.3779 58416.9694  40  45 11699 4.8 -0.64  10 O
702108069   8.9974 58.2042 58468.8354  43  39 12051 4.7 -0.66  24 O
702109199   9.0033 59.4535 58468.8354 132 113 12650 4.6 -0.68  16 O
702112075   9.0162 60.3062 58468.8035  57  46 12957 4.4 -0.03   1 O
702107233   9.0712 56.3728 58468.8354 123 101 12524 4.8 -0.78  71 O
702108057   9.0881 58.0377 58468.8354  58  51 24035 5.0 -0.54  63 O
702609196   9.0926 59.1583 58469.791   92  61 14534 3.5 -0.41  65 O
702107238   9.0948 56.4901 58468.8035  36  37 12900 4.7  0.04  11 O
683312244   9.0985 60.7411 58416.9694  99  82 27976 4.9 -0.29  38 O
702107063   9.099  56.9195 58468.8035  86  75 11467 4.8 -0.74  48 O
702108086   9.11   58.2892 58468.8194 115  89 11592 4.9 -0.77  68 O
702112031   9.1289 60.3224 58468.8354 105  83 14166 4.4  0.05   4 O
702108081   9.1415 58.3319 58468.8035  64  56 12501 4.4 -0.57   0 O
702107111   9.1451 57.0725 58468.8354  59  48 12167 4.7 -0.67  29 O
702109178   9.1661 59.2212 58468.8354  53  47 11815 4.7 -0.67  29 O
702108056   9.1844 58.17   58468.8354 155 135 13032 4.3 -0.72  24 O
702606240   9.1881 57.628  58469.791   62  43 11987 4.8 -0.68  30 O
702608094   9.2711 58.3208 58469.791  106  84 12355 4.7 -0.67  18 O
702112041   9.2992 60.5881 58468.8354  73  51 13253 3.8 -0.3   15 O
701413174   9.3057 59.3741 58466.7847  43  31 16180 3.8  0.07   0 O
702112049   9.3302 60.4233 58468.8194  80  57 25773 4.7 -0.21 122 I
702112036   9.3322 60.2568 58468.8194 123  95 12153 4.8 -0.72  42 O
702108079   9.3334 58.2618 58468.8354 114  96 11978 4.8 -0.76  71 O
702608084   9.3403 58.3113 58469.775   75  64 12011 4.7 -0.67  18 O
683312041   9.3562 60.532  58416.9694  92  78 11440 4.8 -0.79  91 O
702109143   9.3677 58.9564 58468.8354  57  34 16377 3.9 -0.75  89 I
701413162   9.3924 59.3911 58466.8007  33  30 12150 4.7 -0.66  18 O
702108068   9.405  57.9923 58468.8354 169 139 13661 4.2  0.1    2 O
702608091   9.4152 58.3731 58469.791   99  82 12508 4.7 -0.67  18 O
702108091   9.4287 58.3685 58468.8354 179 146 11885 4.8 -0.73  54 O
702107203   9.4819 56.6052 58468.8354  83  66 11372 4.7 -0.67  21 O
702107066   9.5062 56.7889 58468.8035  56  52 11664 4.7 -0.69  32 O
702106076   9.5226 57.9942 58468.8354  64  43 12033 4.7 -0.67  20 O
702107189   9.5429 57.1474 58468.8354  81  69 12316 4.6 -0.67  16 O
702107195   9.5825 57.0894 58468.8194  89  74 11563 4.7 -0.69  24 O
702106090   9.5831 58.1009 58468.8354  83  63 25611 5.1  0.23 133 O
702612050   9.5942 60.633  58469.775   90  70 12235 4.8 -0.74  51 O
702112012   9.6823 60.0602 58468.8354 110  65 26216 3.8 -0.0  102 I
702112197   9.6917 60.3681 58468.8194  71  53 11713 4.8 -0.81  95 O
611814118   9.8221 60.6489 58091.9132  32  24 14212 3.8  0.09   0 O
701413213   9.8655 58.8633 58466.8007  15  15 51403 3.6 -0.45   0 O
702106047   9.8975 58.4282 58468.8194 125  93 15679 4.1 -0.01   0 O
702613221   9.9223 58.7438 58469.791  111 100 15392 4.0 -1.1    0 O
701413167   9.9436 59.5214 58466.8007   8   6 29946 1.8 -1.1    0 O
